ward,item,location,cost,year,category
31,Alley Speed Hump Replacement,W MELROSE ST &  N LECLAIRE AVE&N LARAMIE AVE &  W BELMONT AVE,0,2021,Alleys
31,Alley Speed Hump Replacement,W WELLINGTON AVE &  N CICERO AVE&N LAMON AVE &  W NELSON ST,0,2021,Alleys
31,Alley Speed Hump Replacement,W WELLINGTON AVE &  N LAVERGNE AVE&N LAMON AVE &  W OAKDALE AVE,0,2021,Alleys
31,Alley Speed Hump Replacement,W WRIGHTWOOD AVE &  N LAMON AVE&N CICERO AVE &  W DRUMMOND PL,0,2021,Alleys
31,Floodlight Menu,4038 W SCHUBERT AVE,950,2021,Lighting
31,Floodlight Menu,5148 W FLETCHER ST,950,2021,Lighting
31,Sidewalk Menu,4942 W ALTGELD ST,3933.29,2021,Sidewalk Repair
31,Sidewalk Menu,5318 W DIVERSEY AVE,5821.65,2021,Sidewalk Repair
31,Street Light Residential Staggered Piggy Back Menu,ON W ALTGELD ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),135000,2021,Lighting
31,Street Light Residential Staggered Piggy Back Menu,ON W DEMING PL FROM N LAVERGNE AVE  (5000 W) TO N LARAMIE AVE  (5200 W),260000,2021,Lighting
31,Street Light Upgrade Menu,3022 N KOSTNER AVE; 3122 N CENTRAL AVE,1000,2021,Lighting
31,Street Light Upgrade Menu,5438 W BARRY AVE; 3116 N LOTUS AVE; 3010 N LAVERGNE AVE; 3038 N CENTRAL AVE; 2556 N LARAMIE AVE; 2524 N LARAMIE AVE; 3237 N LAVERGNE AVE; 3058 N CENTRAL AVE; 5236 W SCHOOL ST; 5000 W FLETCHER ST; 4858 W MELROSE ST; 3535 N LAVERGNE AVE; 3303 N LAMON AVE; 3305 N LAVERGNE AVE; 4812 W NEWPORT AVE; 2557 N LOCKWOOD AVE;2740-2742 N RIDGEWAY AVE; 2724 N RIDGEWAY AVE; 2930 N PARKSIDE AVE; 3016 N PARKSIDE AVE; 3108 N LOCKWOOD AVE; 5219 W WRIGHTWOOD AVE; 2500 N LARAMIE AVE; 2534 N LARAMIE AVE,12000,2021,Lighting
31,Street Resurfacing Menu,ON N LONG AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),58019.87,2021,Street Resurfacing
31,Street Resurfacing Menu,ON N LOWELL AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),56486.34,2021,Street Resurfacing
31,Street Resurfacing Menu,ON N LUNA AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),56076.08,2021,Street Resurfacing
31,Street Resurfacing Menu,ON N PARKSIDE AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE  (3200 N),54199.45,2021,Street Resurfacing
31,Street Resurfacing Menu,ON N TRIPP AVE FROM W ALTGELD ST  (2500 N) TO W WRIGHTWOOD AVE  (2600 N),48368.15,2021,Street Resurfacing
31,Street Resurfacing Menu,ON W BARRY AVE FROM N CICERO AVE  (4800 W) TO N LAMON AVE  (4900 W),16384.2,2021,Street Resurfacing
31,Street Resurfacing Menu,ON W BARRY AVE FROM N KILPATRICK AVE  (4700 W) TO N CICERO AVE  (4800 W),29213.69,2021,Street Resurfacing
31,Street Resurfacing Menu,ON W BARRY AVE FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),45659.44,2021,Street Resurfacing
31,Street Speed Hump Replacement,ON N LONG AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),0,2021,Street Resurfacing
31,Street Speed Hump Replacement,ON N LOWELL AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),0,2021,Street Resurfacing
31,Street Speed Hump Replacement,ON N LUNA AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),0,2021,Street Resurfacing
31,Street Speed Hump Replacement,ON N PARKSIDE AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE  (3200 N),0,2021,Street Resurfacing
31,Street Speed Hump Replacement,ON N TRIPP AVE FROM W ALTGELD ST  (2500 N) TO W WRIGHTWOOD AVE  (2600 N),0,2021,Street Resurfacing
31,Street Speed Hump Replacement,ON W BARRY AVE FROM N CICERO AVE  (4800 W) TO N LAMON AVE  (4900 W),0,2021,Street Resurfacing
31,Street Speed Hump Replacement,ON W BARRY AVE FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),0,2021,Street Resurfacing
32,1 LPR W/ Existing Camera: NW Corner Wood and North,W NORTH AVE &  N WOOD ST,10971,2021,Misc.
32,1 POD Camera: 1801 W Armitage,1801 W ARMITAGE AVE,27410,2021,Police Cameras
32,1 POD Camera + LPR Existing: Ashland & Fullerton,N ASHLAND AVE &  W FULLERTON AVE,35747,2021,Police Cameras
32,1 POD Camera NW Corner of Wood and North,W NORTH AVE &  N WOOD ST,24776,2021,Police Cameras
32,Alley Apron Menu,1710 N PAULINA ST,13679.8,2021,Alleys
32,Alley Apron Menu,1945 W SCHOOL ST,47588.52,2021,Alleys
32,Alley Apron Menu,2015 N WINCHESTER AVE,11943.02,2021,Alleys
32,Alley Apron Menu,2015 W SCHOOL ST,16127.95,2021,Alleys
32,Alley Apron Menu,2346 W LYNDALE ST,17137.14,2021,Alleys
32,Alley Apron Menu,2950 N HONORE ST,11106.22,2021,Alleys
32,Alley Apron Menu,3108 N LINCOLN AVE; 1544 W BARRY AVE,31763.42,2021,Alleys
32,Alley Apron Menu,3314 N WOLCOTT AVE,11133.06,2021,Alleys
32,Alley Resurfacing Menu,N AVONDALE AVE &  N WOLCOTT AVE&W DICKENS AVE &  N WINCHESTER AVE,37461.16,2021,Alleys
32,Alley Resurfacing Menu,N DAMEN AVE &  W OAKDALE AVE&W WELLINGTON AVE &  N WOLCOTT AVE,31098.06,2021,Alleys
32,Alley Resurfacing Menu,N HONORE ST &  W WELLINGTON AVE&W OAKDALE AVE &  N WOLCOTT AVE,18966.93,2021,Alleys
32,Alley Resurfacing Menu,N SOUTHPORT AVE &  W WOLFRAM ST&W DIVERSEY PKWY &  N LAKEWOOD AVE,35681.92,2021,Alleys
32,Alley Resurfacing Menu,W BARRY AVE &  N OAKLEY AVE&N WESTERN AVE &  W NELSON ST,74343.14,2021,Alleys
32,Alley Resurfacing Menu,W DICKENS AVE &  N WINCHESTER AVE&N DAMEN AVE &  W WEBSTER AVE,59744.04,2021,Alleys
32,Alley Resurfacing Menu,W NELSON ST &  N HONORE ST&N WOLCOTT AVE &  W WELLINGTON AVE,26271.01,2021,Alleys
32,Alley Resurfacing Menu,W NELSON ST &  N WESTERN AVE; W NELSON ST &  N OAKLEY AVE; 2300 W NELSON ST,43672.35,2021,Alleys
32,Alley Resurfacing Menu,W NELSON ST &  N WOLCOTT AVE&N DAMEN AVE &  W WELLINGTON AVE,57453.09,2021,Alleys
32,Alley Resurfacing Menu,W SCHOOL ST &  N OAKLEY AVE&N WESTERN AVE &  W MELROSE ST,48287.76,2021,Alleys
32,Alley Resurfacing Menu,W WEBSTER AVE &  N SEELEY AVE; W WEBSTER AVE &  N DAMEN AVE; 2219 N SEELEY AVE,28900.39,2021,Alleys
32,Alley Speed Hump Menu,W LOGAN BLVD &  N RICHMOND ST&N SACRAMENTO AVE &  W ALTGELD ST,700,2021,Alleys
32,Alley Speed Hump Replacement,N DAMEN AVE &  W OAKDALE AVE&W WELLINGTON AVE &  N WOLCOTT AVE,0,2021,Alleys
32,Alley Speed Hump Replacement,N SOUTHPORT AVE &  W WOLFRAM ST&W DIVERSEY PKWY &  N LAKEWOOD AVE,0,2021,Alleys
32,Alley Speed Hump Replacement,W BARRY AVE &  N OAKLEY AVE&N WESTERN AVE &  W NELSON ST,0,2021,Alleys
32,Alley Speed Hump Replacement,W NELSON ST &  N WESTERN AVE; W NELSON ST &  N OAKLEY AVE; 2300 W NELSON ST,0,2021,Alleys
32,Arterial Street Bump Outs Menu,N DAMEN AVE &  W CHURCHILL ST,4550,2021,Pedestrian Infrastructure
32,Arterial Street Bump Outs Menu,W ARMITAGE AVE &  N HOYNE AVE; W ARMITAGE AVE &  N OAKLEY AVE,86272.96,2021,Pedestrian Infrastructure
32,Bollard Menu,1661 N OAKLEY AVE,3359.46,2021,Misc.
32,Bollard Menu,1758 W NELSON ST,872.61,2021,Misc.
32,Curb & Gutter Menu,1630 N HERMITAGE AVE,40364.98,2021,Street Resurfacing
32,Curb & Gutter Menu,1938 N OAKLEY AVE,2543.88,2021,Street Resurfacing
32,Curb & Gutter Menu,1945 N WINCHESTER AVE,61453.88,2021,Street Resurfacing
32,Curb & Gutter Menu,2619 N FAIRFIELD AVE,3597.82,2021,Street Resurfacing
32,Curb & Gutter Menu,3042 N WOLCOTT AVE,45961.35,2021,Street Resurfacing
32,Miscellaneous CDOT Projects,2420 N LINDEN PL,150,2021,Misc. CDOT
32,Sidewalk Menu,2032 W ROSCOE ST,1602.32,2021,Sidewalk Repair
32,Sidewalk Menu,2347-2399 W BARRY AVE,15825.69,2021,Sidewalk Repair
32,Sidewalk Menu,2749 N MOZART ST,3442.71,2021,Sidewalk Repair
32,Street Bump Outs Menu,ON W WELLINGTON AVE FROM N RAVENSWOOD AVE  (1800 W) TO N HONORE ST  (1820 W); W WELLINGTON AVE &  N HONORE ST,7908.92,2021,Pedestrian Infrastructure
32,Street Resurfacing Menu,ON N BOSWORTH AVE FROM W NORTH AVE  (1600 N) TO W WABANSIA AVE  (1700 N),50179.39,2021,Street Resurfacing
32,Street Resurfacing Menu,ON N HOYNE AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE  (3200 N),53348.04,2021,Street Resurfacing
32,Street Resurfacing Menu,ON N HOYNE AVE FROM W WELLINGTON AVE  (3000 N) TO W BARRY AVE  (3100 N),26960.08,2021,Street Resurfacing
32,Street Resurfacing Menu,ON N LEAVITT ST FROM W WELLINGTON AVE  (3000 N) TO W OAKDALE AVE  (2930 N),20651.76,2021,Street Resurfacing
32,Street Resurfacing Menu,ON N WINCHESTER AVE FROM W DICKENS AVE  (2100 N) TO N AVONDALE AVE  (2200 N),38585.95,2021,Street Resurfacing
32,Street Resurfacing Menu,ON N WOLCOTT AVE FROM W CORTLAND ST  (1900 N) TO W ARMITAGE AVE  (2000 N),63168.58,2021,Street Resurfacing
32,Street Resurfacing Menu,ON W BARRY AVE FROM N HONORE ST  (1820 W) TO N RAVENSWOOD AVE  (1800 W),13362.48,2021,Street Resurfacing
32,Street Resurfacing Menu,ON W CORTLAND ST FROM N WOOD ST  (1800 W) TO N HERMITAGE AVE  (1730 W),38513.09,2021,Street Resurfacing
32,Street Resurfacing Menu,ON W FLETCHER ST FROM N GREENVIEW AVE  (1500 W) TO N SOUTHPORT AVE  (1400 W),47133.27,2021,Street Resurfacing
32,Street Resurfacing Menu,ON W MOFFAT ST FROM N MILWAUKEE AVE  (2300 W) TO N WINNEBAGO AVE  (2330 W),19133.3,2021,Street Resurfacing
32,Street Resurfacing Menu,ON W WABANSIA AVE FROM N WESTERN AVE  (2400 W) TO N WINNEBAGO AVE  (2200 W),117344.49,2021,Street Resurfacing
32,Street Speed Hump Menu,ON N HERMITAGE AVE FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),4700,2021,Street Redesign
32,Street Speed Hump Menu,ON W CORNELIA AVE FROM N HAMILTON AVE  (2130 W) TO N HOYNE AVE  (2100 W),2350,2021,Street Redesign
32,Street Speed Hump Menu,ON W WELLINGTON AVE FROM N PAULINA ST  (1700 W) TO N RAVENSWOOD AVE  (1800 W),4700,2021,Street Redesign
32,Street Speed Hump Replacement,ON W WABANSIA AVE FROM N WESTERN AVE  (2400 W) TO N WINNEBAGO AVE  (2200 W),0,2021,Street Resurfacing
33,Alley Resurfacing Menu,2720 W AGATITE AVE,53301.12,2021,Alleys
33,Alley Resurfacing Menu,3813 N CHRISTIANA AVE; N CHRISTIANA AVE &  W GRACE ST&W BYRON ST &  N SPAULDING AVE,39029.38,2021,Alleys
33,Alley Resurfacing Menu,3831 N ALBANY AVE; N ALBANY AVE &  W BYRON ST&W GRACE ST &  N WHIPPLE ST,45599.31,2021,Alleys
33,Alley Resurfacing Menu,4109 N TROY ST; N TROY ST &  W BERTEAU AVE&W BELLE PLAINE AVE &  N ALBANY AVE,39704.26,2021,Alleys
33,Alley Resurfacing Menu,4425 N TROY ST; N TROY ST &  W SUNNYSIDE AVE&W MONTROSE AVE &  N ALBANY AVE,39538.46,2021,Alleys
33,Alley Resurfacing Menu,4919 N CENTRAL PARK AVE; N CENTRAL PARK AVE &  W AINSLIE ST&W ARGYLE ST &  N DRAKE AVE,40433.81,2021,Alleys
33,Alley Resurfacing Menu,4945 N CHRISTIANA AVE; N CHRISTIANA AVE &  W AINSLIE ST&W ARGYLE ST &  N SPAULDING AVE,34100.04,2021,Alleys
33,Alley Resurfacing Menu,4949 N TROY ST; N TROY ST &  W AINSLIE ST&W ARGYLE ST &  N ALBANY AVE,30943.5,2021,Alleys
33,Alley Resurfacing Menu,N ALBANY AVE &  W LELAND AVE&W LAWRENCE AVE &  N TROY ST,22904.13,2021,Alleys
33,Alley Resurfacing Menu,N MOZART ST &  W IRVING PARK RD&W BELLE PLAINE AVE &  N CALIFORNIA AVE,28748.24,2021,Alleys
33,Alley Resurfacing Menu,N MOZART ST &  W MONTROSE AVE&W CULLOM AVE &  N CALIFORNIA AVE; 4313 N MOZART ST,31770.72,2021,Alleys
33,Alley Resurfacing Menu,N ST LOUIS AVE &  W LAWRENCE AVE&W AINSLIE ST &  N DRAKE AVE,41472.44,2021,Alleys
33,Alley Resurfacing Menu,N WHIPPLE ST &  W CULLOM AVE&W MONTROSE AVE &  N ALBANY AVE,55105.68,2021,Alleys
33,Alley Resurfacing Menu,W ARGYLE ST &  N SAWYER AVE; N SPAULDING AVE &  W CARMEN AVE,29809.39,2021,Alleys
33,Alley Resurfacing Menu,W BELLE PLAINE AVE &  N FRANCISCO AVE&W BERTEAU AVE &  N RICHMOND ST,40454.31,2021,Alleys
33,Alley Speed Hump Replacement,2720 W AGATITE AVE,0,2021,Alleys
33,Alley Speed Hump Replacement,3813 N CHRISTIANA AVE; N CHRISTIANA AVE &  W GRACE ST&W BYRON ST &  N SPAULDING AVE,0,2021,Alleys
33,Alley Speed Hump Replacement,4109 N TROY ST; N TROY ST &  W BERTEAU AVE&W BELLE PLAINE AVE &  N ALBANY AVE,0,2021,Alleys
33,Alley Speed Hump Replacement,4338 N ALBANY AVE; N ALBANY AVE &  W CULLOM AVE&W MONTROSE AVE &  N TROY ST,0,2021,Alleys
33,Alley Speed Hump Replacement,4425 N TROY ST; N TROY ST &  W SUNNYSIDE AVE&W MONTROSE AVE &  N ALBANY AVE,0,2021,Alleys
33,Alley Speed Hump Replacement,4919 N CENTRAL PARK AVE; N CENTRAL PARK AVE &  W AINSLIE ST&W ARGYLE ST &  N DRAKE AVE,0,2021,Alleys
33,Alley Speed Hump Replacement,N ALBANY AVE &  W LELAND AVE&W LAWRENCE AVE &  N TROY ST,0,2021,Alleys
33,Alley Speed Hump Replacement,N MOZART ST &  W IRVING PARK RD&W BELLE PLAINE AVE &  N CALIFORNIA AVE,0,2021,Alleys
33,Alley Speed Hump Replacement,N MOZART ST &  W MONTROSE AVE&W CULLOM AVE &  N CALIFORNIA AVE; 4313 N MOZART ST,0,2021,Alleys
33,Alley Speed Hump Replacement,N ST LOUIS AVE &  W LAWRENCE AVE&W AINSLIE ST &  N DRAKE AVE,0,2021,Alleys
33,Alley Speed Hump Replacement,N TROY ST &  W AINSLIE ST&W ARGYLE ST &  N ALBANY AVE; 4949 N TROY ST,0,2021,Alleys
33,Alley Speed Hump Replacement,N WHIPPLE ST &  W CULLOM AVE&W MONTROSE AVE &  N ALBANY AVE,0,2021,Alleys
33,Alley Speed Hump Replacement,W BELLE PLAINE AVE &  N FRANCISCO AVE&W BERTEAU AVE &  N RICHMOND ST,0,2021,Alleys
33,Arterial Street Bump Outs Menu,N KEDZIE AVE &  W BARRY AVE,2119.28,2021,Pedestrian Infrastructure
33,Bike Lane/Marked Shared Lane Menu,ON N KEDZIE AVE FROM N ELSTON AVE  (3560 N) TO W FOSTER AVE  (5200 N),60000,2021,Bicycle Infrastructure
33,Bike Lane/Marked Shared Lane Menu,ON W LAWRENCE AVE FROM 2900 W TO N LAWNDALE AVE  (3700 W),65000,2021,Bicycle Infrastructure
33,Buffered Bike Lane Menu,ON W MONTROSE AVE FROM N MANOR AVE  (2730 W) TO N KIMBALL AVE  (3400 W),66000,2021,Bicycle Infrastructure
33,Concrete Alley Menu,4338 N ALBANY AVE; N ALBANY AVE &  W CULLOM AVE&W MONTROSE AVE &  N TROY ST,41909.14,2021,Alleys
33,Curb & Gutter Menu,4120 N CALIFORNIA AVE,10057.85,2021,Street Resurfacing
33,Horner Park Exercise Equipment and 4 Benches,2741 W MONTROSE AVE,45000,2021,Parks
33,Horner Park Nature Play Space,2741 W MONTROSE AVE,25000,2021,Parks
33,Horner Park Soccer Pitch Lighting,2741 W MONTROSE AVE,25000,2021,Lighting
33,LaPointe Park Tree Planting,4741 N MANOR AVE,5000,2021,Beautification
33,Sacramento Play Lot Basketball Court Repaving,3520 N SACRAMENTO AVE,50000,2021,Misc.
33,Sidewalk Menu,2852 N ALBANY AVE,2059.44,2021,Sidewalk Repair
33,Sidewalk Menu,3053 W WELLINGTON AVE,43384.1,2021,Sidewalk Repair
33,Sidewalk Menu,3105 W MONTROSE AVE,13325.74,2021,Sidewalk Repair
33,Sidewalk Menu,3120-3122 W BELLE PLAINE AVE,14415.12,2021,Sidewalk Repair
33,Sidewalk Menu,3700 N CALIFORNIA AVE,3535.28,2021,Sidewalk Repair
33,Sidewalk Menu,4206 N MOZART ST,5734.33,2021,Sidewalk Repair
33,Sidewalk Menu,ON N AVONDALE AVE FROM N WHIPPLE ST  (3030 N) TO N ALBANY AVE  (3100 N),9065.97,2021,Sidewalk Repair
33,Street Bump Outs Menu,N CALIFORNIA AVE &  W HENDERSON ST,9257.45,2021,Pedestrian Infrastructure
33,Street Light Residential Staggered Piggy Back Menu,ON N CALIFORNIA AVE FROM W IRVING PARK RD  (4000 N) TO W GRACE ST  (3800 N),36000,2021,Lighting
33,Street Light Upgrade Menu,2909 W MONTROSE AVE,500,2021,Lighting
33,Street Light Upgrade Menu,2911 W MONTROSE AVE,500,2021,Lighting
33,Street Light Upgrade Menu,3301 N ALBANY AVE,500,2021,Lighting
33,Street Light Upgrade Menu,3301 N KEDZIE AVE,500,2021,Lighting
33,Street Light Upgrade Menu,3401 N TROY ST,500,2021,Lighting
33,Street Light Upgrade Menu,3652 N ALBANY AVE,500,2021,Lighting
33,Street Light Upgrade Menu,3652 N ALBANY AVE; 4338 N FRANCISCO AVE; 3738 N SACRAMENTO AVE,1500,2021,Lighting
33,Street Light Upgrade Menu,3739 N WHIPPLE ST,500,2021,Lighting
33,Street Light Upgrade Menu,3857 N ALBANY AVE,500,2021,Lighting
33,Street Light Upgrade Menu,4134 N FRANCISCO AVE,500,2021,Lighting
33,Street Light Upgrade Menu,4157 N WHIPPLE ST,500,2021,Lighting
33,Street Light Upgrade Menu,4209 N RICHMOND ST,500,2021,Lighting
33,Street Light Upgrade Menu,4233 N FRANCISCO AVE,500,2021,Lighting
33,Street Light Upgrade Menu,4737 N SACRAMENTO AVE,500,2021,Lighting
33,Street Resurfacing Menu,ON N ALBANY AVE FROM W CULLOM AVE  (4300 N) TO W MONTROSE AVE  (4400 N),51811.24,2021,Street Resurfacing
33,Street Resurfacing Menu,ON N BERNARD ST FROM W LELAND AVE  (4700 N) TO W LAWRENCE AVE  (4800 N),40252.3,2021,Street Resurfacing
33,Street Resurfacing Menu,ON N FRANCISCO AVE FROM W BYRON ST  (3900 N) TO W IRVING PARK RD  (4000 N),34599.11,2021,Street Resurfacing
33,Street Resurfacing Menu,ON N FRANCISCO AVE FROM W GRACE ST  (3800 N) TO W BYRON ST  (3900 N),49140.72,2021,Street Resurfacing
33,Street Resurfacing Menu,ON N WHIPPLE ST FROM W IRVING PARK RD  (4000 N) TO W BELLE PLAINE AVE  (4100 N),49689.83,2021,Street Resurfacing
33,Street Resurfacing Menu,ON W CULLOM AVE FROM N SPAULDING AVE  (3300 W) TO N KIMBALL AVE  (3400 W),48928.3,2021,Street Resurfacing
33,Street Speed Hump Menu,3300 W EASTWOOD AVE; ON W EASTWOOD AVE FROM N SPAULDING AVE  (3300 W) TO N KIMBALL AVE  (3400 W),4700,2021,Street Redesign
33,Street Speed Hump Menu,3938 N ST LOUIS AVE; ON N ST LOUIS AVE FROM W BYRON ST  (3900 N) TO W IRVING PARK RD  (4000 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,4818 N CHRISTIANA AVE; ON N CHRISTIANA AVE FROM W LAWRENCE AVE  (4800 N) TO W AINSLIE ST  (4900 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N ALBANY AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N DRAKE AVE FROM W AINSLIE ST  (4900 N) TO W ARGYLE ST  (5000 N); 4917 N DRAKE AVE,4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N FRANCISCO AVE FROM W BYRON ST  (3900 N) TO W IRVING PARK RD  (4000 N),2350,2021,Street Redesign
33,Street Speed Hump Menu,ON N MANOR AVE FROM W SUNNYSIDE AVE  (4500 N) TO W WILSON AVE  (4600 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N MOZART DR FROM W BYRON ST  (3900 N) TO W IRVING PARK RD  (4000 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N MOZART DR FROM W MONTROSE AVE  (4400 N) TO W SUNNYSIDE AVE  (4500 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N RICHMOND ST FROM W MONTROSE AVE  (4400 N) TO W SUNNYSIDE AVE  (4500 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N RICHMOND ST FROM W WAVELAND AVE  (3700 N) TO W BYRON ST  (3900 N),9400,2021,Street Redesign
33,Street Speed Hump Menu,ON N SACRAMENTO AVE FROM W CORNELIA AVE  (3500 N) TO W ADDISON ST  (3600 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N SPAULDING AVE FROM W IRVING PARK RD  (4000 N) TO W BELLE PLAINE AVE  (4100 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON N WHIPPLE ST FROM W SCHOOL ST  (3300 N) TO W ROSCOE ST  (3400 N),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON W AGATITE AVE FROM 2701 W TO N MANOR AVE  (2800 W),2350,2021,Street Redesign
33,Street Speed Hump Menu,ON W BELLE PLAINE AVE FROM N KEDZIE AVE  (3200 W) TO N CALIFORNIA AVE  (2800 W),18800,2021,Street Redesign
33,Street Speed Hump Menu,ON W BERTEAU AVE FROM N SPAULDING AVE  (3300 W) TO N KIMBALL AVE  (3400 W),4700,2021,Street Redesign
33,Street Speed Hump Menu,ON W BYRON ST FROM N SACRAMENTO AVE  (3000 W) TO N CALIFORNIA AVE  (2800 W),7050,2021,Street Redesign
33,Street Speed Hump Menu,ON W CORNELIA AVE FROM N SACRAMENTO AVE  (2960 W) TO N ALBANY AVE  (3100 W),2350,2021,Street Redesign
33,Street Speed Hump Menu,ON W SUNNYSIDE AVE FROM N SACRAMENTO AVE  (3000 W) TO N CALIFORNIA AVE  (2800 W),9400,2021,Street Redesign
33,Street Speed Hump Replacement,ON N FRANCISCO AVE FROM W BYRON ST  (3900 N) TO W IRVING PARK RD  (4000 N),0,2021,Street Resurfacing
33,Street Speed Hump Replacement,ON N FRANCISCO AVE FROM W GRACE ST  (3800 N) TO W BYRON ST  (3900 N),0,2021,Street Resurfacing
34,Alley Apron Menu,11759 S JUSTINE ST,33956.65,2021,Alleys
34,Alley Resurfacing Menu,S LA SALLE ST &  W 107TH ST&W 108TH ST &  S WENTWORTH AVE,64595.99,2021,Alleys
34,Alley Speed Hump Replacement,S LA SALLE ST &  W 107TH ST&W 108TH ST &  S WENTWORTH AVE,0,2021,Alleys
34,Curb & Gutter Menu,10614 S MARTIN ST,4882.97,2021,Street Resurfacing
34,Curb & Gutter Menu,12822 S MORGAN ST,10679.6,2021,Street Resurfacing
34,Curb & Gutter Menu,1444 W 123RD ST,3578.7,2021,Street Resurfacing
34,Curb & Gutter Menu,ON S PRINCETON AVE FROM W 118TH ST  (11800 S) TO W 119TH ST  (11900 S),4040,2021,Street Resurfacing
34,Curb & Gutter Menu,ON W 101ST ST FROM S ABERDEEN ST  (1100 W) TO S CARPENTER ST  (1030 W),36616.58,2021,Street Resurfacing
34,Miscellaneous CDOT Projects,W 111TH ST &  S THROOP ST,660,2021,Misc. CDOT
34,Sidewalk Menu,10519 S PARNELL AVE,10224.12,2021,Sidewalk Repair
34,Sidewalk Menu,11201 S GREEN ST,28286.69,2021,Sidewalk Repair
34,Sidewalk Menu,12132 S WALLACE ST,13728.41,2021,Sidewalk Repair
34,Sidewalk Menu,9954 S PEORIA ST,44202.95,2021,Sidewalk Repair
34,Sidewalk Menu,ON W 122ND ST FROM S LOOMIS ST  (1399 W) TO S BISHOP ST  (1438 W),37567.95,2021,Sidewalk Repair
34,Street Light Pole Painting Menu,ON S ASHLAND AVE FROM W 119TH ST  (11900 S) TO W 122ND ST  (12200 S),7100,2021,Lighting
34,Street Light Pole Painting Menu,ON S HALSTED ST FROM W 123RD ST  (12300 S) TO W 127TH ST  (12700 S),8300,2021,Lighting
34,Street Resurfacing Menu (1-5),ON S LA SALLE ST FROM W 118TH ST  (11800 S) TO W 119TH ST  (11900 S),58150.84,2021,Street Resurfacing
34,Street Resurfacing Menu (1-5),ON W 105TH ST FROM S ABERDEEN ST  (1100 W) TO S RACINE AVE  (1200 W),55385.47,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S ABERDEEN ST FROM W 116TH ST  (11600 S) TO W 117TH ST  (11700 S),51267.98,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S ELIZABETH ST FROM W 117TH ST  (11700 S) TO W 118TH ST  (11800 S),56767.74,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S EMERALD AVE FROM W 108TH ST  (10800 S) TO W 109TH ST  (10900 S),54257.17,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S EMERALD AVE FROM W 120TH ST  (12000 S) TO W 122ND ST  (12200 S),118836.98,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S GREEN ST FROM W VERMONT ST  (12800 S) TO W 127TH ST  (12700 S),36716.97,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S LOOMIS ST FROM W 107TH ST  (10700 S) TO W 108TH ST  (10820 S),29020.94,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S LOOMIS ST FROM W 122ND ST  (12200 S) TO W 123RD ST  (12300 S),60794.92,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S MAY ST FROM W 114TH PL  (11430 S) TO W 115TH ST  (11500 S),24291.62,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S PARNELL AVE FROM W 107TH ST  (10700 S) TO W 109TH ST  (10900 S),117835.9,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S PEORIA ST FROM W 103RD ST  (10300 S) TO W 104TH ST  (10400 S),59557.01,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S PEORIA ST FROM W 106TH ST  (10600 S) TO W 107TH ST  (10700 S),55754.31,2021,Street Resurfacing
34,Street Resurfacing Menu,ON S RACINE AVE FROM W 115TH ST  (11500 S) TO W 117TH ST  (11700 S),113910.84,2021,Street Resurfacing
