ward,item,location,cost,year,category
20,ADA - Street Resurfacing Menu,ON W 49TH PL FROM S PEORIA ST (900 W) TO S MORGAN ST (1000 W),3622.5,2024,Street Resurfacing
20,Alley Resurfacing Menu,E 65TH ST & S RHODES AVE&S ST LAWRENCE AVE & E MARQUETTE RD,30419.28,2024,Alleys
20,Street Resurfacing Menu,ON S ADA ST FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S),69470.9,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S DREXEL AVE FROM E MARQUETTE RD (6600 S) TO E 67TH ST (6700 S),46734.29,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S EBERHART AVE FROM E 63RD ST (6300 S) TO E 64TH ST (6400 S),66340.5,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S EBERHART AVE FROM E 65TH ST (6500 S) TO E MARQUETTE RD (6600 S),64537.98,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S EVANS AVE FROM E MARQUETTE RD (6600 S) TO E 67TH ST (6700 S),56732.02,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S JUSTINE ST FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S),42398.28,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S LANGLEY AVE FROM E 60TH ST (6000 S) TO E 62ND ST (6200 S),93416.32,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S LANGLEY AVE FROM E MARQUETTE RD (6600 S) TO E 67TH ST (6700 S),58769.55,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S MARSHFIELD AVE FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S),131726.31,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S PAULINA ST FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S),38992.58,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S RHODES AVE FROM E 65TH ST (6500 S) TO E MARQUETTE RD (6600 S),56910.73,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S UNIVERSITY AVE FROM E 61ST ST (6100 S) TO E 63RD ST (6300 S),120696.9,2024,Street Resurfacing
20,Street Resurfacing Menu,ON S UNIVERSITY AVE FROM E MARQUETTE RD (6599 S) TO E 67TH ST (6700 S),54743.53,2024,Street Resurfacing
20,Street Resurfacing Menu,ON W 49TH PL FROM S PEORIA ST (900 W) TO S MORGAN ST (1000 W),55833.81,2024,Street Resurfacing
20,Street Resurfacing Menu,ON W 49TH PL FROM S RACINE AVE (1200 W) TO S THROOP ST (1300 W),62199.21,2024,Street Resurfacing
20,Street Resurfacing Menu,ON W 59TH PL FROM 347 W TO S YALE AVE (240 W),79060.19,2024,Street Resurfacing
20,Street Resurfacing Menu,ON W 60TH PL FROM S YALE AVE (250 W) TO S FRONTENAC AVE (600 W),189066.19,2024,Street Resurfacing
20,Street Resurfacing Menu,ON W 61ST PL FROM S NORMAL BLVD (500 W) TO S WALLACE ST (600 W),63240.36,2024,Street Resurfacing
20,Street Resurfacing Menu,ON W 61ST PL FROM S PRINCETON AVE (300 W) TO S STEWART AVE (400 W),64386.89,2024,Street Resurfacing
20,Street Speed Hump Menu,ON W 48TH ST FROM S RACINE AVE (1200 W) TO S ASHLAND AVE (1600 W),17080.0,2024,Street Resurfacing
20,Street Speed Hump Replacement,ON S ADA ST FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S),0.0,2024,Street Resurfacing
20,Street Speed Hump Replacement,ON S JUSTINE ST FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S),0.0,2024,Street Resurfacing
20,Street Speed Hump Replacement,ON S LANGLEY AVE FROM E 60TH ST (6000 S) TO E 62ND ST (6200 S),0.0,2024,Street Resurfacing
20,Street Speed Hump Replacement,ON S MARSHFIELD AVE FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S),0.0,2024,Street Resurfacing
20,Street Speed Hump Replacement,ON S PAULINA ST FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S),0.0,2024,Street Resurfacing
20,Street Speed Hump Replacement,ON S RHODES AVE FROM E 65TH ST (6500 S) TO E MARQUETTE RD (6600 S),0.0,2024,Street Resurfacing
20,Street Speed Hump Replacement,ON W 49TH PL FROM S RACINE AVE (1200 W) TO S THROOP ST (1300 W),0.0,2024,Street Resurfacing
20,Street Traffic Circle Menu,S THROOP ST & W 50TH ST,20000.0,2024,Street Redesign
21,ADA - Alley Resurfacing Menu,ON W 113TH PL FROM S MAY ST (1130 W) TO S RACINE AVE (1200 W),12600.0,2024,Alleys
21,ADA - Street Resurfacing Menu,ON W 106TH ST FROM S ABERDEEN ST (1100 W) TO S RACINE AVE (1200 W),14490.0,2024,Street Resurfacing
21,ADA - Street Resurfacing Menu,ON W 112TH PL FROM S ABERDEEN ST (1100 W) TO S MAY ST (1130 W),10867.5,2024,Street Resurfacing
21,Sidewalk Menu,12234 S GREEN ST,666.05,2024,Sidewalk Repair
21,Sidewalk Menu,1657 W MONTEREY AVE,13382.3,2024,Sidewalk Repair
21,Sidewalk Menu,9142-9152 S ASHLAND AVE,13971.86,2024,Sidewalk Repair
21,Street Resurfacing Menu,ON S ADA ST FROM W 93RD ST (9300 S) TO W 95TH ST (9500 S),22815.08,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S CARPENTER ST FROM W 101ST ST (10100 S) TO W 103RD ST (10300 S),112190.48,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S ELIZABETH ST FROM W 89TH ST (8860 S) TO W 90TH ST (8999 S),53136.72,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S EMERALD AVE FROM W 112TH ST (11200 S) TO W 113TH ST (11300 S),60944.71,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S GREEN ST FROM W 101ST ST (10100 S) TO W 102ND ST (10200 S),55510.86,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S GREEN ST FROM W 104TH ST (10400 S) TO W 105TH ST (10500 S),58314.29,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S GREEN ST FROM W 107TH ST (10700 S) TO W 108TH ST (10800 S),57308.18,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S JUSTINE ST FROM W 92ND ST (9200 S) TO W 93RD ST (9300 S),53103.38,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S JUSTINE ST FROM W 92ND ST (9200 S) TO W 93RD ST (9300 S); ON S JUSTINE ST FROM W 93RD ST (9300 S) TO W 94TH ST (9400 S),46694.37,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S LOOMIS ST FROM W 115TH ST (11500 S) TO W 116TH ST (11600 S),51790.16,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S LOWE AVE FROM W 100TH ST (10000 S) TO W 101ST ST (10100 S),59958.42,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S LOWE AVE FROM W 92ND ST (9200 S) TO W 93RD ST (9300 S),54571.35,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S NORMAL AVE FROM W 103RD ST (10300 S) TO W 103RD PL (10330 S),24309.67,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S NORMAL AVE FROM W 111TH ST (11100 S) TO W 112TH ST (11200 S),55583.86,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S NORMAL AVE FROM W 111TH ST (11100 S) TO W 112TH ST (11200 S); ON S NORMAL AVE FROM W 112TH ST (11200 S) TO W 113TH ST (11300 S),40439.52,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S PARNELL AVE FROM W 87TH ST S (8700 S) TO W 88TH ST (8800 S),31886.84,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S SANGAMON ST FROM S PEORIA ST (10740 S) TO W 109TH ST (10900 S),149600.84,2024,Street Resurfacing
21,Street Resurfacing Menu,ON S SANGAMON ST FROM W 105TH ST (10500 S) TO W 106TH ST (10600 S),62947.02,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 106TH ST FROM S ABERDEEN ST (1100 W) TO S RACINE AVE (1200 W),76809.73,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 112TH PL FROM S ABERDEEN ST (1100 W) TO S MAY ST (1130 W),31557.48,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 112TH PL FROM S ABERDEEN ST (1100 W) TO S MAY ST (1130 W); ON W 112TH PL FROM S MAY ST (1130 W) TO S RACINE AVE (1200 W),23093.77,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 112TH PL FROM S BISHOP ST (1450 W) TO S LAFLIN ST (1500 W),37844.4,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 113TH PL FROM S BISHOP ST (1450 W) TO S LAFLIN ST (1500 W),51729.42,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 113TH PL FROM S BISHOP ST (1450 W) TO S LAFLIN ST (1500 W); ON W 113TH PL FROM S LAFLIN ST (1500 W) TO S ASHLAND AVE (1550 W),18509.25,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 113TH PL FROM S MAY ST (1130 W) TO S RACINE AVE (1200 W),43536.01,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 113TH PL FROM S MAY ST (1130 W) TO S RACINE AVE (1200 W); ON W 113TH PL FROM S ABERDEEN ST (1100 W) TO S MAY ST (1130 W),27138.39,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 113TH PL FROM S THROOP ST (1300 W) TO S ADA ST (1330 W),50790.46,2024,Street Resurfacing
21,Street Resurfacing Menu,ON W 113TH PL FROM S THROOP ST (1300 W) TO S ADA ST (1330 W); ON W 113TH PL FROM S ADA ST (1330 W) TO S LOOMIS ST (1400 W),20311.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON S CARPENTER ST FROM W 101ST ST (10100 S) TO W 103RD ST (10300 S),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON S EMERALD AVE FROM W 112TH ST (11200 S) TO W 113TH ST (11300 S),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON S GREEN ST FROM W 104TH ST (10400 S) TO W 105TH ST (10500 S),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON S GREEN ST FROM W 107TH ST (10700 S) TO W 108TH ST (10800 S),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON S LOWE AVE FROM W 100TH ST (10000 S) TO W 101ST ST (10100 S),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON S NORMAL AVE FROM W 111TH ST (11100 S) TO W 112TH ST (11200 S),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON S SANGAMON ST FROM S PEORIA ST (10740 S) TO W 109TH ST (10900 S),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON S SANGAMON ST FROM W 105TH ST (10500 S) TO W 106TH ST (10600 S),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON W 112TH PL FROM S MAY ST (1130 W) TO S RACINE AVE (1200 W),0.0,2024,Street Resurfacing
21,Street Speed Hump Replacement,ON W 113TH PL FROM S THROOP ST (1300 W) TO S ADA ST (1330 W),0.0,2024,Street Resurfacing
22,Alley Apron Menu,4015 W 25TH PL,12039.71,2024,Alleys
22,Alley Apron Menu,W 30TH ST & S KEDVALE AVE&S KEELER AVE & W 31ST ST; 3045 S KEELER AVE,8822.99,2024,Alleys
22,Alley Resurfacing Menu,2233 S CENTRAL PARK AVE; S DRAKE AVE & W CERMAK RD&W 23RD ST & S CENTRAL PARK AVE; 2222 S DRAKE AVE,41152.48,2024,Alleys
22,Alley Speed Hump Replacement,2233 S CENTRAL PARK AVE; S DRAKE AVE & W CERMAK RD&W 23RD ST & S CENTRAL PARK AVE; 2222 S DRAKE AVE,0.0,2024,Alleys
22,Curb & Gutter Menu,2237 S CHRISTIANA AVE,6832.75,2024,Street Resurfacing
22,Diagonal Parking Menu,5001-5013 W 44TH ST,74107.2,2024,Street Redesign
22,Miscellaneous CDOT Projects,4901 S LAMON AVE,660.0,2024,Misc. CDOT
22,Pavement Markings Menu,ON W CERMAK RD FROM S PULASKI RD (4000 W) TO S KILBOURN AVE (4500 W),14500.0,2024,Street Redesign
22,Pedestrian Refuge Island Menu,3350 S KEDZIE AVE,80000.0,2024,Pedestrian Infrastructure
22,Sidewalk Menu,3503-3507 W 25TH ST,36227.51,2024,Sidewalk Repair
22,Sidewalk Menu,4329 W 26TH ST; 4335 W 26TH ST,17632.8,2024,Sidewalk Repair
22,Sidewalk Menu,4447-4459 W 30TH ST,22267.27,2024,Sidewalk Repair
22,Sidewalk Menu,4645 S LECLAIRE AVE,564.9,2024,Sidewalk Repair
22,Sidewalk Menu,4900-4904 S LA CROSSE AVE,7124.73,2024,Sidewalk Repair
22,Sidewalk Menu,4907 S LA CROSSE AVE,5007.4,2024,Sidewalk Repair
22,Sidewalk Menu,ON S KEELER AVE FROM W 24TH ST (2400 S) TO W 24TH PL (2440 S); 2412-2417 S KEELER AVE,36524.85,2024,Sidewalk Repair
22,Sidewalk Menu,ON S KEELER AVE FROM W 31ST ST (3100 S) TO W 33RD ST (3300 S),130186.77,2024,Sidewalk Repair
22,Street Bump Outs Menu,S KARLOV AVE & W 25TH PL,24520.13,2024,Pedestrian Infrastructure
22,Street Resurfacing Menu,ON S HAMLIN AVE FROM W CERMAK RD (2200 S) TO W 27TH ST (2700 S),327461.67,2024,Street Resurfacing
22,Street Resurfacing Menu,ON S HARDING AVE FROM W 24TH ST (2400 S) TO W 26TH ST (2600 S),113568.03,2024,Street Resurfacing
22,Street Resurfacing Menu,ON S HOMAN AVE FROM W 23RD ST (2300 S) TO W 24TH ST (2400 S),61062.15,2024,Street Resurfacing
22,Street Resurfacing Menu,ON S KARLOV AVE FROM W 28TH ST (2800 S) TO W 30TH ST (3000 S),64405.15,2024,Street Resurfacing
22,Street Resurfacing Menu,ON S MILLARD AVE FROM 3240 S TO W 31ST ST (3100 S),99753.99,2024,Street Resurfacing
22,Street Resurfacing Menu,ON W 23RD ST FROM S LAWNDALE AVE (3700 W) TO S RIDGEWAY AVE (3732 W),35318.24,2024,Street Resurfacing
22,Street Resurfacing Menu,ON W 24TH ST FROM S LAWNDALE AVE (3700 W) TO S RIDGEWAY AVE (3730 W),31574.91,2024,Street Resurfacing
22,Street Resurfacing Menu,ON W 24TH ST FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),49685.6,2024,Street Resurfacing
22,Street Speed Hump Replacement,ON S HOMAN AVE FROM W 23RD ST (2300 S) TO W 24TH ST (2400 S),0.0,2024,Street Resurfacing
22,Street Speed Hump Replacement,ON S KARLOV AVE FROM W 28TH ST (2800 S) TO W 30TH ST (3000 S),0.0,2024,Street Resurfacing
22,Street Speed Hump Replacement,ON S MILLARD AVE FROM 3240 S TO W 31ST ST (3100 S),0.0,2024,Street Resurfacing
23,Alley Apron Menu,3616 W 59TH PL,20198.2,2024,Alleys
23,Alley Apron Menu,3700 W 66TH ST,30393.75,2024,Alleys
23,Alley Apron Menu,5001 S LA CROSSE AVE,24759.61,2024,Alleys
23,Alley Apron Menu,5116 S MASSASOIT AVE,19870.02,2024,Alleys
23,Alley Apron Menu,5200 S LARAMIE AVE,19271.03,2024,Alleys
23,Alley Apron Menu,6758 W ARCHER AVE,12787.67,2024,Alleys
23,Alley Apron Menu,ON W 52ND ST FROM S RUTHERFORD AVE (6730 W) TO S OAK PARK AVE (6799 W),25345.31,2024,Alleys
23,Alley Speed Hump Menu,W 65TH PL & S PULASKI RD&S SPRINGFIELD AVE & W 66TH ST,1450.0,2024,Alleys
23,Bollard Menu,3958 W 63RD ST; W 63RD ST & S PULASKI RD,2767.03,2024,Pedestrian Infrastructure
23,Curb & Gutter Menu,3937 W 63RD PL,4140.29,2024,Street Resurfacing
23,Curb & Gutter Menu,5221 S NATOMA AVE,6537.37,2024,Street Resurfacing
23,Curb & Gutter Menu,5252 S AUSTIN AVE,14900.21,2024,Street Resurfacing
23,Curb & Gutter Menu,5300 S TRIPP AVE,14765.23,2024,Street Resurfacing
23,Curb & Gutter Menu,5302 S HARDING AVE,4872.86,2024,Street Resurfacing
23,Curb & Gutter Menu,5314 S HAMLIN AVE; 5316 S HAMLIN AVE; 5340 S HAMLIN AVE,25609.0,2024,Street Resurfacing
23,Curb & Gutter Menu,5343 S NEWCASTLE AVE,7145.01,2024,Street Resurfacing
23,Curb & Gutter Menu,5422-5424 S LARAMIE AVE,10612.37,2024,Street Resurfacing
23,Curb & Gutter Menu,6805 S KILBOURN AVE,7246.13,2024,Street Resurfacing
23,Curb & Gutter Menu,7258 S RIDGEWAY AVE,13479.72,2024,Street Resurfacing
23,Pavement Markings Menu,W ARCHER AVE & S SAYRE AVE; W 55TH ST & S CENTRAL AVE; W ARCHER AVE & S OAK PARK AVE; W ARCHER AVE & S NASHVILLE AVE; W 65TH ST & S PULASKI RD; W 63RD ST & S OAK PARK AVE,12183.1,2024,Street Redesign
23,Sidewalk Menu,3648 W 70TH PL,6757.12,2024,Sidewalk Repair
23,Sidewalk Menu,3737 W 69TH PL,4664.44,2024,Sidewalk Repair
23,Sidewalk Menu,3824 W 66TH PL,9027.16,2024,Sidewalk Repair
23,Sidewalk Menu,5106 S NORMANDY AVE,4138.12,2024,Sidewalk Repair
23,Sidewalk Menu,5143 S AUSTIN AVE,6926.34,2024,Sidewalk Repair
23,Sidewalk Menu,5208 S NEENAH AVE,4463.41,2024,Sidewalk Repair
23,Sidewalk Menu,5257 S SAYRE AVE,1830.3,2024,Sidewalk Repair
23,Sidewalk Menu,5259 S OAK PARK AVE,19759.84,2024,Sidewalk Repair
23,Sidewalk Menu,5300 S SAYRE AVE,8822.55,2024,Sidewalk Repair
23,Sidewalk Menu,5352 S NORMANDY AVE; 5300 S NORMANDY AVE; 5348 S NORMANDY AVE; 5304 S NORMANDY AVE,26335.94,2024,Sidewalk Repair
23,Sidewalk Menu,5401 S NORMANDY AVE,5602.05,2024,Sidewalk Repair
23,Sidewalk Menu,6900 S KEDVALE AVE,3477.74,2024,Sidewalk Repair
23,Sidewalk Menu,7144 S MILLARD AVE,3423.3,2024,Sidewalk Repair
23,Sidewalk Menu,7150 S AVERS AVE,450.96,2024,Sidewalk Repair
23,Sidewalk Menu,7250 S MILLARD AVE,2554.88,2024,Sidewalk Repair
23,Sidewalk Menu,7254 S RIDGEWAY AVE,5167.3,2024,Sidewalk Repair
23,Street Bump Outs Menu,5100-5101 S NATOMA AVE,3353.97,2024,Pedestrian Infrastructure
23,Street Light Upgrade Menu,5402 S LONG AVE,500.0,2024,Lighting
23,Street Resurfacing Menu,ON S AVERS AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),43951.17,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S KARLOV AVE FROM W 68TH ST (6800 S) TO W 69TH ST (6900 S),56487.68,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S KEDVALE AVE FROM W 68TH ST (6800 S) TO W 69TH ST (6900 S),53782.63,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S KENNETH AVE FROM W MARQUETTE RD (6700 S) TO W 68TH ST (6800 S),54823.25,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S KILBOURN AVE FROM 6827 S TO W 68TH ST (6800 S),23751.84,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S KILDARE AVE FROM W 68TH ST (6800 S) TO W 69TH ST (6900 S),58784.04,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S MERRIMAC AVE FROM W 54TH ST (5400 S) TO S ARCHER AVE (6300 S),30198.99,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S MILLARD AVE FROM W 71ST ST (7100 S) TO W 72ND ST (7200 S),56424.91,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S NASHVILLE AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S),52436.07,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S NORDICA AVE FROM W 51ST PL (5130 S) TO W 52ND ST (5200 S),38816.42,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S RIDGEWAY AVE FROM W 71ST ST (7100 S) TO W 72ND ST (7200 S),43777.36,2024,Street Resurfacing
23,Street Resurfacing Menu,ON S RIDGEWAY AVE FROM W 72ND ST (7200 S) TO W 73RD ST (7300 S),59650.55,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 53RD ST FROM S KENNETH AVE (4430 W) TO S KILBOURN AVE (4500 W),18620.3,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 55TH PL FROM S CENTRAL PARK AVE (3600 W) TO S LAWNDALE AVE (3700 W),50351.54,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 57TH ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W),56957.43,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 61ST PL FROM S CENTRAL PARK AVE (3600 W) TO S LAWNDALE AVE (3700 W),48548.75,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 61ST ST FROM S CENTRAL PARK AVE (3600 W) TO S CENTRAL PARK AVE (3600 W),10639.73,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 62ND ST FROM S CENTRAL PARK AVE (3600 W) TO S CENTRAL PARK AVE (3600 W),10481.34,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 63RD PL FROM S LAWNDALE AVE (3700 W) TO S HAMLIN AVE (3800 W),55984.59,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 65TH PL FROM S HAMLIN AVE (3800 W) TO S SPRINGFIELD AVE (3900 W),58278.61,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 65TH PL FROM S LAWNDALE AVE (3700 W) TO S HAMLIN AVE (3800 W),61353.26,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 66TH PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),54877.1,2024,Street Resurfacing
23,Street Resurfacing Menu,ON W 66TH ST FROM S CENTRAL PARK AVE (3560 W) TO S CENTRAL PARK AVE (3560 W),12653.94,2024,Street Resurfacing
23,Street Speed Hump Menu,ON S CENTRAL PARK AVE FROM W 61ST ST (6100 S) TO W 63RD ST (6300 S),7320.0,2024,Street Resurfacing
23,Street Speed Hump Menu,ON S MASSASOIT AVE FROM W 53RD ST (5300 S) TO S ARCHER AVE (5990 S),2440.0,2024,Street Resurfacing
23,Street Speed Hump Menu,ON W 58TH ST FROM S CENTRAL PARK AVE (3600 W) TO S LAWNDALE AVE (3700 W),4880.0,2024,Street Resurfacing
23,Street Speed Hump Replacement,ON S KILDARE AVE FROM W 68TH ST (6800 S) TO W 69TH ST (6900 S),0.0,2024,Street Resurfacing
23,Street Speed Hump Replacement,ON S NORDICA AVE FROM W 51ST PL (5130 S) TO W 52ND ST (5200 S),0.0,2024,Street Resurfacing
23,Street Speed Hump Replacement,ON S RIDGEWAY AVE FROM W 71ST ST (7100 S) TO W 72ND ST (7200 S),0.0,2024,Street Resurfacing
23,Street Speed Hump Replacement,ON W 66TH PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),0.0,2024,Street Resurfacing
24,Alley Apron Menu,4144 W ARTHINGTON ST,12922.59,2024,Alleys
24,Alley Resurfacing Menu,S LAWNDALE AVE & W 15TH ST&W DOUGLAS BLVD & S MILLARD AVE,76514.61,2024,Alleys
24,Alley Resurfacing Menu,S SPRINGFIELD AVE & W FLOURNOY ST&S INDEPENDENCE BLVD & W LEXINGTON ST,40282.93,2024,Alleys
24,Alley Resurfacing Menu,S TRUMBULL AVE & W 16TH ST&W 18TH ST & S ST LOUIS AVE,23619.95,2024,Alleys
24,Alley Resurfacing Menu,W CERMAK RD & S TROY ST&S ALBANY AVE & W 23RD ST,57422.76,2024,Alleys
24,Alley Resurfacing Menu,W HARRISON ST & S CICERO AVE&S KILPATRICK AVE & W FLOURNOY ST,16988.16,2024,Alleys
24,Alley Resurfacing Menu,W HARRISON ST & S KILPATRICK AVE&S KILPATRICK AVE & W FLOURNOY ST,36909.48,2024,Alleys
24,Alley Resurfacing Menu,W OGDEN AVE & S HOMAN AVE&S KEDZIE AVE & W 19TH ST; 3315 W OGDEN AVE,163732.44,2024,Alleys
24,Alley Resurfacing Menu,W OGDEN AVE & S LAWNDALE AVE&S RIDGEWAY AVE & W 19TH ST,26324.9,2024,Alleys
24,Alley Speed Hump Menu,W 16TH ST & S LAWNDALE AVE&S MILLARD AVE & W OGDEN AVE,1200.44,2024,Alleys
24,Alley Speed Hump Replacement,S LAWNDALE AVE & W 15TH ST&W DOUGLAS BLVD & S MILLARD AVE,0.0,2024,Alleys
24,Alley Speed Hump Replacement,S TRUMBULL AVE & W 16TH ST&W 18TH ST & S ST LOUIS AVE,0.0,2024,Alleys
24,Alley Speed Hump Replacement,W CERMAK RD & S TROY ST&S ALBANY AVE & W 23RD ST,0.0,2024,Alleys
24,Alley Speed Hump Replacement,W OGDEN AVE & S HOMAN AVE&S KEDZIE AVE & W 19TH ST; 3315 W OGDEN AVE,0.0,2024,Alleys
24,Alley Speed Hump Replacement,W OGDEN AVE & S LAWNDALE AVE&S RIDGEWAY AVE & W 19TH ST,0.0,2024,Alleys
24,Curb & Gutter Menu,1538-1554 S TRUMBULL AVE,1522.2,2024,Street Resurfacing
24,Floodlight Menu,S KEDVALE AVE & W 13TH ST,950.0,2024,Lighting
24,Miscellaneous CDOT Projects,1101 S CENTRAL PARK AVE,660.0,2024,Misc. CDOT
24,Pavement Markings Menu,W OGDEN AVE & S ALBANY AVE,1600.0,2024,Street Redesign
24,Sidewalk Menu,1421-1433 S KEDZIE AVE; ON S KEDZIE AVE FROM 1421 S TO W 15TH ST (1500 S),56213.02,2024,Sidewalk Repair
24,Sidewalk Menu,3210 W 21ST ST,44884.33,2024,Sidewalk Repair
24,Street Light Upgrade Menu,1800-1900 S CENTRAL PARK AVE,1000.0,2024,Lighting
24,Street Light Upgrade Menu,3736 W CERMAK RD,500.0,2024,Lighting
24,Street Resurfacing Menu,ON S ALBANY AVE FROM W CERMAK RD (2200 S) TO W 23RD ST (2300 S),79093.79,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S AVERS AVE FROM W 18TH ST (1800 S) TO W 19TH ST (1900 S),61390.71,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S CHRISTIANA AVE FROM W ROOSEVELT RD (1200 S) TO W 13TH ST (1300 S),57895.3,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S KENNETH AVE FROM W 14TH ST (1400 S) TO W 15TH ST (1500 S),59063.36,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S KILPATRICK AVE FROM W HARRISON ST (600 S) TO W FLOURNOY ST (700 S),25924.3,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S KOMENSKY AVE FROM W 16TH ST (1600 S) TO W 18TH ST (1800 S),58431.73,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S LAWNDALE AVE FROM W 18TH ST (1800 S) TO W 19TH ST (1900 S),64344.09,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S MILLARD AVE FROM W 13TH ST (1300 S) TO W DOUGLAS BLVD (1400 S),62620.12,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S MILLARD AVE FROM W 15TH ST (1500 S) TO W 16TH ST (1600 S),55084.75,2024,Street Resurfacing
24,Street Resurfacing Menu,ON S RIDGEWAY AVE FROM W DOUGLAS BLVD (1410 S) TO W 15TH ST (1500 S),62749.75,2024,Street Resurfacing
